Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Muggle Studies,Transfiguration,Care of Magical Creatures
1432,Hufflepuff,Judy,Jett,2000-04-20,Right,34513,553.9241932,2.648173958,-5.539241932,-328.1328491,1045.167276,0.15345571
1433,Ravenclaw,Desiree,Galvan,2000-03-21,Left,52046,-573.7876665,,5.737876665,636.7532094,1058.069574,0.8371699695
1434,Gryffindor,Roderick,Pellegrino,2001-04-18,Right,60317,558.3941494,-4.744751495,-5.583941494,-713.4010973,935.2947719,-1.974876997
1435,Ravenclaw,Darlene,Hess,2000-06-02,Left,51035,589.3931005,3.44406083,-5.893931005,-386.6833659,1043.065111,0.4623899109
1436,Slytherin,Sherwood,Cassidy,1997-07-17,Right,69396,-489.7690447,-6.613031411,4.897690447,-544.83866,1033.155115,-0.5259526642
1437,Gryffindor,Donte,Richard,1997-09-03,Right,64810,590.0487496,-3.383498495,-5.900487496,-670.3685774,928.4767111,-1.284640185
1438,Hufflepuff,Lyle,Haynes,1998-12-15,Left,50043,538.6107738,5.265118131,-5.386107738,-495.8327137,1043.57857,0.2205959925
1439,Hufflepuff,Melva,Trimble,1999-04-06,Right,88282,303.3864755,4.99312522,-3.033864755,-602.5488953,1060.349507,-0.6548310276
1440,Gryffindor,Winnifred,Gunter,1999-02-27,Right,57950,556.9376533,-3.324601282,-5.569376533,-466.8893518,944.9914782,0.4164322535
1441,Slytherin,Domingo,Luce,1998-11-04,Left,42671,-610.7750353,-3.702781469,6.107750353,-840.6024328,1071.843317,-1.340725223
1442,Hufflepuff,Willard,Morley,1999-01-24,Right,66454,261.6447314,4.253128778,-2.616447314,-604.236539,1056.878762,0.9319966233
1443,Gryffindor,Janell,Anthony,1998-04-25,Left,54022,461.3186395,-6.860523903,-4.613186395,-510.4917611,946.7065489,-0.8017157735
1444,Slytherin,Frederic,Colson,1997-06-20,Left,36809,-434.4341354,3.876843405,4.344341354,799.6585136,1084.864485,0.5585625729
1445,Gryffindor,Tyra,Tellez,2000-05-04,Right,74776,149.533283,-5.843497777,-1.49533283,-1040.739017,953.1997572,-0.4807921245
1446,Gryffindor,Haley,Pryor,1998-11-20,Right,74889,240.5591872,3.834011228,-2.405591872,-834.202775,1078.451414,-0.3301200969
1447,Slytherin,Caroline,Whatley,1996-11-14,Right,60450,-487.7676403,-5.463621629,,-565.0911203,1053.462465,1.323402936
1448,Gryffindor,Lee,Harlow,1997-06-11,Right,35134,-254.2453513,3.706746092,2.542453513,504.0471879,1051.651816,-0.4693617781
1449,Slytherin,Ollie,Prescott,2000-09-13,Left,93408,-207.9945104,-10.29566275,2.079945104,-448.4862992,1061.935636,-0.3335359625
1450,Ravenclaw,Jasmine,Tiller,1999-05-15,Right,76651,-725.0401162,6.35825848,7.250401162,628.5234391,1037.007096,-1.137333567
1451,Gryffindor,Clarissa,Badillo,1997-05-30,Right,23951,541.4031927,-8.243782627,-5.414031927,-472.9268822,926.6004695,0.3151515332
1452,Slytherin,Salvatore,Foster,1998-10-15,Left,30827,-665.0711895,-3.192009725,6.650711895,-579.4392743,1036.763963,-0.6223818047
1453,Hufflepuff,Shellie,Trevino,2000-12-02,Right,67201,440.4998004,2.454938604,-4.404998004,-785.682314,1075.573608,0.5245530418
1454,Ravenclaw,Willard,Crawley,1997-09-08,Right,22720,-347.6796404,6.792195367,3.476796404,353.6169509,1063.487666,0.002686688096
1455,Hufflepuff,Scotty,Batista,1997-04-02,Right,58520,349.2462885,4.668119481,-3.492462885,-702.708128,1061.361582,1.523209951
1456,Hufflepuff,Rico,Windsor,1999-07-13,Left,57887,433.8334444,1.751854283,-4.338334444,-617.9296217,1065.583586,-1.881346242
1457,Gryffindor,Carol,Parham,1998-11-07,Left,24650,558.6435977,-6.360229003,-5.586435977,-252.9219523,936.5426745,0.7229646553
1458,Gryffindor,Tricia,Burt,1999-01-07,Left,59954,461.1230064,-5.493792798,-4.611230064,-442.6072499,920.9030921,-0.8204377172
1459,Hufflepuff,Nikita,Strickland,2000-06-10,Left,41053,528.4489229,6.17918175,-5.284489229,-455.8553713,1040.789717,0.7692648428
1460,Ravenclaw,Catherine,Sweeney,1998-10-12,Left,47193,-499.7775909,8.221351169,4.997775909,767.9034318,1079.162047,0.4450948897
1461,Slytherin,Polly,Lofton,1998-04-08,Right,25642,-586.9561577,-2.754092486,5.869561577,-493.5854659,1049.331979,-0.5718484803
1462,Gryffindor,Lawanda,Epstein,1998-05-10,Left,47337,608.4744157,-3.660394348,-6.084744157,-807.41187,943.3181563,0.08999299276
1463,Hufflepuff,Bob,Blackburn,2000-07-06,Left,56495,421.482457,2.778615606,-4.21482457,-468.3273815,1058.247254,0.1955380128
1464,Hufflepuff,Delores,Desjardins,1998-09-03,Right,46759,461.7018484,7.008330578,-4.617018484,-637.1364878,1054.429327,-1.766230151
1465,Ravenclaw,Nicholas,Hurd,1997-12-15,Left,104956,-758.0691344,4.868061267,7.580691344,823.7143484,1038.557526,0.4595086933
1466,Hufflepuff,Sharla,Metzger,1999-04-02,Left,16894,619.7477657,5.625563787,-6.197477657,-394.7294467,1024.63928,0.5224952644
1467,Hufflepuff,Jerold,Salisbury,1998-04-10,Left,61999,110.9199097,,-1.109199097,-263.6249061,1037.057088,0.7346256428
1468,Hufflepuff,Viviana,Greco,1997-09-09,Left,48634,590.1220322,4.445350609,-5.901220322,-666.7108785,1072.240502,-2.656562374
1469,Ravenclaw,Alden,Guidry,2001-07-08,Left,28327,-489.7242166,6.56981098,4.897242166,473.3689419,1040.255068,-0.4757204635
1470,Slytherin,Nigel,Reedy,1998-02-22,Left,60042,-344.6393218,-6.710849793,3.446393218,-273.396055,1048.41729,-0.4326497473
1471,Hufflepuff,Katrina,Burley,2000-11-28,Left,41759,484.4948947,3.527005732,-4.844948947,-465.2412491,1050.501728,0.09466425619
1472,Slytherin,Leeann,Clayton,1998-11-08,Right,52441,-521.988472,-5.020184267,5.21988472,-612.0242276,1056.438381,0.9572320328
1473,Hufflepuff,Nellie,Pennell,2000-10-13,Right,36934,558.4577037,8.09671441,-5.584577037,-281.1669542,1021.238191,-0.7527691995
1474,Gryffindor,Modesto,Doll,1999-05-12,Right,,461.5154106,-4.102227747,-4.615154106,-554.6930593,923.1670421,-0.2895245161
1475,Hufflepuff,Rhea,Currie,1998-05-22,Right,60329,398.3630463,5.010462617,-3.983630463,-756.7738012,1077.726048,0.7513593146
1476,Slytherin,Stefanie,Phipps,1999-11-04,Left,53297,-345.8208992,-4.583444236,3.458208992,-462.1366989,1050.815625,0.8888540203
1477,Ravenclaw,Tommy,Herron,1999-01-29,Left,52313,-224.2301948,6.501565084,2.242301948,388.9406791,1067.125385,0.7741857254
1478,Ravenclaw,Augustus,Grooms,1997-03-27,Right,24923,-503.258339,5.200536017,5.03258339,499.7915299,1067.652424,1.906354267
1479,Slytherin,Bruno,Lovett,2000-08-17,Left,29751,-529.1519322,-5.867196085,5.291519322,-227.7352461,1055.768269,-2.03486387
1480,Slytherin,Lucas,Seaman,1999-07-01,Left,51381,-462.1665575,-6.138778188,4.621665575,-537.3345109,1062.502436,0.1776311982
1481,Ravenclaw,Blanche,Janes,1997-09-26,Left,72112,-519.3034036,5.064504338,5.193034036,728.6183109,1045.218565,0.1194003234
1482,Hufflepuff,Jae,Mejia,1999-10-31,Left,47506,572.5181102,3.806482485,-5.725181102,-359.7716695,1043.893666,-0.9932457653
1483,Hufflepuff,Heidi,Porterfield,1997-07-14,Right,36844,473.5212949,6.77859298,-4.735212949,-259.6137438,1018.510763,0.1374064557
1484,Ravenclaw,Maryann,Russell,2000-05-26,Left,90161,-493.7136231,2.000945049,4.937136231,449.7251155,1021.12706,2.148637085
1485,Hufflepuff,Donn,Arthur,2001-05-07,Right,29152,572.2247667,7.312331116,-5.722247667,-475.7199881,1041.174351,0.05399793955
1486,Hufflepuff,Burt,Mosier,2000-01-12,Right,56806,245.1724058,5.813453041,-2.451724058,-346.650898,1040.814007,-0.1313487575
1487,Slytherin,Felipe,Carvalho,1999-08-25,Left,49552,-569.5697018,-5.990376037,5.695697018,-498.8573434,1050.491859,-0.3099961601
1488,Hufflepuff,Lola,Clemons,1999-03-17,Right,20132,873.4851393,3.590283155,-8.734851393,-381.9040643,1038.879694,-0.2131755799
1489,Ravenclaw,Pat,Parr,1999-03-13,Right,69310,-537.0746905,5.786192912,5.370746905,434.8221305,1037.869309,-0.4400421594
1490,Ravenclaw,Thomas,Dowdell,2001-08-11,Left,66641,-511.0553303,6.683087247,5.110553303,532.7372286,1042.971702,-0.9084589606
1491,Hufflepuff,Clark,Wentworth,2000-11-01,Left,49507,536.8312195,3.847927287,-5.368312195,-423.0558975,1045.753706,1.052241483
1492,Gryffindor,Stanford,Valentin,1998-12-14,Left,31487,550.8467411,-4.958935559,-5.508467411,-153.3963256,962.2501456,0.3604354508
1493,Hufflepuff,Rosalind,Shank,2000-12-16,Right,62205,706.5193013,1.909129311,-7.065193013,-580.3712272,1068.152572,0.3051855712
1494,Ravenclaw,Vada,Stinnett,1998-12-07,Right,63604,-739.5106987,8.129343836,7.395106987,271.4320814,1024.451864,-1.986756735
1495,Gryffindor,Jackie,Mcafee,1997-11-07,Right,64586,654.6957613,-1.975186246,-6.546957613,-876.9158252,950.0926541,-0.7953963659
1496,Hufflepuff,Garry,Saul,1997-05-18,Left,50876,533.6033839,5.228591888,-5.336033839,-556.2059243,1042.754383,
1497,Slytherin,Nelda,Gonsalves,2000-08-22,Right,47902,-429.4927098,-5.880774929,4.294927098,-617.1512898,1061.343432,-0.108551852
1498,Hufflepuff,Delmar,Meza,2000-02-04,Left,59115,549.195316,6.80277551,-5.49195316,-670.3745853,1054.208297,-0.9958413499
1499,Ravenclaw,India,Fort,1998-08-05,Right,,-629.9842614,4.198710705,6.299842614,791.8522229,,0.9497357409
1500,Ravenclaw,Marty,Seifert,2000-06-30,Right,54385,-409.9188077,6.13525619,4.099188077,260.2588425,1035.786292,1.145110531
1501,Hufflepuff,Bud,Park,1997-10-12,Right,62872,469.4006611,3.941028575,-4.694006611,-511.8506072,1053.202359,2.236413395
1502,Ravenclaw,Emile,Hudspeth,1997-08-05,Left,17277,-463.9539718,5.501400348,4.639539718,458.7834922,1049.721352,-0.3650512244
1503,Gryffindor,Kim,Creamer,2001-10-23,Right,53269,674.7687688,-1.79427351,-6.747687688,-392.049104,966.2631911,0.2820854504
1504,Hufflepuff,Suzanne,Turk,1997-01-29,Right,57036,407.6562644,6.803348486,-4.076562644,-724.3323115,1067.511165,-1.913023068
1505,Ravenclaw,Katy,Elliott,1999-11-05,Right,80705,-480.2267187,8.245360765,4.802267187,381.8892561,1014.26463,0.2327348153
1506,Hufflepuff,Chas,Betts,2001-02-12,Right,48568,458.8530921,4.76449147,-4.588530921,-732.2886763,1055.532252,-1.800911541
1507,Slytherin,Sheldon,Boatman,2000-03-30,Left,65092,-450.4627453,-5.261056842,4.504627453,-594.3985252,1041.315943,-0.5972803953
1508,Slytherin,Cara,Pape,1998-03-23,Right,78269,-338.7817566,-7.726782018,3.387817566,-394.1842195,1056.264641,-0.5489166903
1509,Hufflepuff,Leila,Michaud,1999-08-25,Right,76931,427.6058957,1.898261529,-4.276058957,-579.2913187,1069.802264,0.8911030112
1510,Hufflepuff,Jacque,Oleary,2000-09-17,Right,39866,463.4017111,4.195120473,-4.634017111,-278.2978697,1031.127004,-0.3536937642
1511,Gryffindor,Flossie,Zuniga,2001-08-12,Left,73457,102.4282303,-5.866828699,-1.024282303,,947.0154601,-0.6456210244
1512,Ravenclaw,Lettie,Leblanc,2001-05-18,Left,38491,-330.3986148,2.708038722,3.303986148,753.8783018,1077.858512,-1.293577628
1513,Ravenclaw,Josue,Traylor,1999-04-21,Right,13784,-440.5642612,5.316777698,4.405642612,510.9121109,1056.698198,-1.310576806
1514,Ravenclaw,Catharine,Mahan,1999-05-03,Right,38114,-729.0208228,3.603800364,7.290208228,340.6278959,1053.091082,1.238628143
1515,Gryffindor,Diego,Cooper,1997-09-30,Right,69869,-622.9243083,4.650114467,6.229243083,413.9924917,1029.739271,1.239296676
1516,Ravenclaw,Chad,Ashworth,1997-11-18,Right,30257,-790.0267716,4.996904707,7.900267716,97.49732086,1009.14053,1.256412259
1517,Hufflepuff,Nadia,Dunbar,1998-05-06,Right,42347,479.7794279,6.261645099,-4.797794279,-407.2804877,1041.465557,2.782511946
1518,Ravenclaw,Sung,Hammonds,1999-09-18,Right,26022,,5.807907382,5.434545524,550.9036205,1048.615326,-0.6141295281
1519,Gryffindor,Jesus,Belcher,1998-04-30,Right,34120,504.7612249,-6.423903729,-5.047612249,-421.4560238,950.5142278,0.5263429061
1520,Gryffindor,Gordon,Conyers,1996-11-17,Left,53440,423.6320346,-2.495270113,-4.236320346,-568.2306942,963.4132713,-0.8634675212
1521,Ravenclaw,Kraig,Friday,2000-06-04,Right,56974,-684.1079067,5.309308949,6.841079067,615.7953506,1054.220695,0.3013622987
1522,Ravenclaw,Ruben,Rau,2000-02-19,Left,41194,-382.976722,4.942883086,3.82976722,588.5528079,1060.294864,1.423491707
1523,Ravenclaw,Carlotta,Irons,2001-02-13,Right,62717,-569.1924118,4.599632528,5.691924118,418.9198193,1038.539982,-0.914001448
1524,Hufflepuff,Alberto,Radford,2000-09-23,Left,45610,769.8166138,3.320815745,-7.698166138,-470.4141771,1052.080755,1.11957381
1525,Gryffindor,Grant,Stewart,2001-08-28,Right,54081,504.0494571,4.865256638,-5.040494571,-432.6523775,1050.592593,-1.910701149
1526,Hufflepuff,Cathryn,Horn,2001-03-13,Right,42165,437.7019887,5.001533465,-4.377019887,-556.1046904,1059.017076,0.2405617359
1527,Hufflepuff,Vicente,Palmer,1999-07-30,Right,50617,370.4664775,4.925449288,-3.704664775,-431.2466093,1039.16693,-0.01767757713
1528,Hufflepuff,Carson,Casas,1999-10-08,Left,69765,313.2580089,6.118077538,-3.132580089,-586.2800283,1062.861981,-0.8741664059
1529,Gryffindor,Norma,Wenzel,2001-07-24,Left,44761,371.6123408,-5.517075544,-3.716123408,-665.9882367,917.1725225,-0.1231949586
1530,Hufflepuff,Odessa,Devito,2000-04-19,Right,33681,709.1647907,6.247906154,-7.091647907,-476.3928794,1044.875911,0.4162942903
1531,Ravenclaw,Madonna,Sommers,1999-12-24,Left,43767,-481.2864249,5.845823117,4.812864249,505.4302824,1049.648957,0.3501780837
1532,Slytherin,Christal,Coy,1997-06-19,Right,62475,-468.8699538,-6.303611375,4.688699538,-402.285428,1047.894248,-1.499444779
1533,Ravenclaw,Wallace,Moriarty,1997-03-30,Left,,-546.3190962,4.325135761,5.463190962,351.2324188,1029.555957,1.452092303
1534,Ravenclaw,Jacklyn,Whatley,1999-03-04,Left,61070,-723.7426282,3.970843896,7.237426282,757.6762862,1054.181132,-1.488580506
1535,Gryffindor,Reid,Fultz,1997-03-17,Left,15251,755.177498,-5.475703374,-7.55177498,,929.8365239,0.3554788559
1536,Hufflepuff,Eliseo,Yocum,1999-07-29,Left,46562,550.8040819,7.244829609,-5.508040819,,1048.789074,-1.061179961
1537,Hufflepuff,Ismael,Novak,1999-12-31,Right,46466,555.8241174,8.106245511,-5.558241174,-253.7159445,1029.878115,0.1965851266
1538,Ravenclaw,Cletus,Deluca,2001-08-03,Right,51712,-650.3606975,3.680580936,6.503606975,684.0013534,1040.231316,1.715873418
1539,Slytherin,Franklyn,Horst,1998-09-07,Left,47603,-481.6195556,-7.296096612,4.816195556,-461.0608112,1052.097564,0.5774439307
1540,Hufflepuff,Carroll,Call,1998-12-20,Left,46474,401.2453774,4.876613089,-4.012453774,-415.1034159,1050.494752,
1541,Hufflepuff,Peggy,Brackett,2001-01-10,Left,62957,462.402227,3.447519607,-4.62402227,-803.7933944,1080.567159,0.3911288427
1542,Ravenclaw,Louann,Orton,1998-02-15,Left,26893,-703.8327522,2.505395875,7.038327522,258.7775247,1053.389921,0.1645752708
1543,Hufflepuff,Samual,Bustos,1998-04-07,Right,62346,396.2759026,5.347334182,-3.962759026,-527.5647052,1062.161043,-1.380779051
1544,Hufflepuff,Eddie,Blackwell,1997-07-14,Right,52079,571.1661684,4.483544286,-5.711661684,-468.4732614,1051.818187,0.5472530372
1545,Slytherin,Ben,Munger,1998-06-21,Right,,-645.5152046,-6.797860748,6.455152046,-632.6272128,1072.6933,-0.6784006159
1546,Hufflepuff,Bryce,Coughlin,1998-09-02,Right,48743,459.8252877,5.348453765,-4.598252877,-475.2009136,1045.533335,-0.04870566291
1547,Gryffindor,Christi,Rodrigues,1997-10-14,Right,62970,314.9946336,-6.028381788,-3.149946336,-415.3796784,952.4367909,0.8439356334
1548,Slytherin,Carrol,Hacker,1997-02-05,Right,47872,-609.936402,-2.969000171,6.09936402,-687.2218381,1043.716867,-0.5648944417
1549,Gryffindor,Kelley,Reddy,1999-08-27,Right,64978,502.092918,-5.604327741,-5.02092918,-695.2012027,924.4562343,-0.490079506
1550,Slytherin,Evangeline,Roy,1999-09-24,Right,47370,-526.1843246,-3.930535296,5.261843246,-372.3273885,1042.755762,1.934809356
1551,Ravenclaw,Paris,Musgrove,1999-03-31,Right,21109,-542.3094676,4.092896708,5.423094676,725.9141126,1082.750316,-1.269593181
1552,Ravenclaw,Olga,Bostick,1998-09-06,Right,52583,-444.0201813,4.355136961,4.440201813,263.6761784,1029.085785,0.4076847877
1553,Hufflepuff,Emilio,Donahue,1999-08-15,Right,71095,,6.709313674,-2.52856575,-572.0697708,1056.207466,0.0759879522
1554,Gryffindor,Kendrick,Lahr,1997-01-29,Right,58920,504.3707152,-3.649967552,-5.043707152,-504.5421973,,-0.7851714902
1555,Ravenclaw,Rudolph,Zeigler,2000-03-03,Left,70479,-817.9170271,2.892026812,8.179170271,949.495717,1050.919385,-0.2730882898
1556,Ravenclaw,Fabiola,Squires,2001-09-01,Right,39080,-653.8800108,5.803000776,6.538800108,778.299869,1064.737092,-0.7842817083
1557,Hufflepuff,Scott,Chew,2001-05-30,Right,34567,630.8518451,1.517351701,-6.308518451,-287.0863977,1041.996341,-0.5206918169
1558,Ravenclaw,Earnest,Roberge,1998-02-26,Left,,-444.8788925,6.502551154,4.448788925,784.3753731,1058.605957,-0.3037356132
1559,Ravenclaw,Devin,Daly,1998-08-26,Left,66291,-467.8284283,5.994374127,4.678284283,338.4768277,1026.011317,0.4589888906
1560,Ravenclaw,Hubert,Upchurch,1998-07-26,Left,60148,-466.1034436,4.736440446,4.661034436,729.9511098,1071.827866,-0.3481908015
1561,Ravenclaw,Keshia,Nava,1997-09-04,Left,56174,-435.5323936,2.8938774,4.355323936,509.5649339,1048.532443,
1562,Ravenclaw,Mari,Stanford,2000-06-02,Right,23965,-313.0693774,3.37469733,3.130693774,621.1700959,1075.062138,1.07688361
1563,Hufflepuff,Stanton,Bruner,1999-12-27,Right,57332,435.3660561,7.014453189,-4.353660561,-567.0417982,1050.434949,-1.774237716
1564,Ravenclaw,Aida,Li,2000-01-15,Left,50144,-338.4737437,3.083534172,3.384737437,338.2588982,1037.50864,1.53392479
1565,Gryffindor,William,Sawyer,1998-01-22,Left,35883,615.3795605,-4.261773905,-6.153795605,,958.061881,1.919089817
1566,Gryffindor,Dorian,Hinojosa,2000-07-06,Left,48767,723.8168386,-6.016942799,-7.238168386,-504.8586206,948.6346701,-0.3320144057
1567,Ravenclaw,Dwayne,Hsu,2000-12-08,Right,47693,-604.3609362,5.705586854,6.043609362,164.8091679,1038.119337,1.631872186
1568,Ravenclaw,Elaine,Sargent,2000-09-02,Right,43932,-637.5685776,6.310939144,6.375685776,615.6385204,1058.485415,-0.1819143261
1569,Ravenclaw,Louis,Ligon,2000-09-01,Right,56567,-376.8472156,5.945242266,3.768472156,254.6250632,1038.513598,-0.5248858695
1570,Hufflepuff,Danette,Amaral,2000-08-18,Right,43848,602.8701385,2.73238425,-6.028701385,-578.7665124,1062.593313,
1571,Slytherin,Marcel,Pederson,2000-01-07,Left,35532,-567.0845227,-4.789794035,5.670845227,-253.7214743,1031.916541,0.271218702
1572,Hufflepuff,Vonda,Wingate,2001-07-25,Left,75380,436.5651336,2.248675051,-4.365651336,-599.8677205,1075.811003,-0.3583858629
1573,Gryffindor,Ezekiel,Vallejo,1998-07-16,Right,53984,324.9733425,-9.142445007,-3.249733425,-639.3567787,909.1788845,-0.7394153805
1574,Ravenclaw,Jade,Trent,2000-03-08,Right,47023,-731.8349523,6.362543899,7.318349523,338.0887111,1031.010473,-1.454783958
1575,Ravenclaw,Laverne,France,2000-10-22,Left,70297,-364.1204415,5.799115019,3.641204415,,1034.042921,0.4301279813
1576,Ravenclaw,April,Nason,1997-10-12,Left,36061,-384.4056911,2.28268122,3.844056911,567.4903579,1063.880288,-0.3322712507
1577,Ravenclaw,Germaine,Theriault,1999-12-16,Right,60297,-626.6233089,3.117286693,6.266233089,778.083678,1056.820016,0.118932476
1578,Gryffindor,Ivory,Boykin,1998-12-01,Right,62103,419.360183,-6.242092221,-4.19360183,-310.6957141,954.1444761,0.3956505115
1579,Slytherin,Susanne,Linn,1998-09-09,Right,78380,-243.2234848,-3.234020181,2.432234848,-195.9457221,1014.08573,-0.07246979576
1580,Hufflepuff,Silvia,Landers,2001-05-06,Right,62423,462.5982107,4.655361065,-4.625982107,-224.9534682,1036.28281,1.081165
1581,Slytherin,Ramon,Crain,2000-05-11,Left,18788,-656.7405858,-5.019345348,6.567405858,-638.7465294,1084.243192,-0.7920664902
1582,Ravenclaw,Elizebeth,Wong,2000-08-07,Left,44980,-763.4072566,6.297962245,7.634072566,610.7418719,1045.586957,0.2065234177
1583,Slytherin,Deanna,Dowdell,1998-11-07,Left,24191,-575.7891596,-1.841579255,5.757891596,-551.554687,1050.508994,-0.07631161336
1584,Slytherin,Josef,Stoll,1997-09-14,Right,58266,-347.9828609,-4.492271897,3.479828609,-144.6563022,1020.31247,-0.2950485465
1585,Hufflepuff,Eduardo,Maness,1998-09-25,Left,41420,472.3465374,6.791647843,-4.723465374,-726.0540797,1065.361166,1.05273986
1586,Slytherin,Earl,Mccloskey,1999-01-21,Left,57566,-485.2497357,-8.390447249,4.852497357,-522.8820406,1066.781683,-1.650340897
1587,Hufflepuff,Juliana,Delgadillo,1999-07-21,Right,58123,511.7493116,4.930942492,-5.117493116,-533.5392285,1053.995913,-0.9808389294
1588,Slytherin,Jessie,Tilley,1999-04-16,Right,42589,-492.5103114,-2.208649518,4.925103114,-622.9365667,1069.012391,0.07029563349
1589,Hufflepuff,Dionne,Hynes,2001-06-24,Left,39610,708.2022058,4.850930828,-7.082022058,-504.7778727,1046.345436,0.2849323745
1590,Ravenclaw,Chadwick,Hawkins,1996-11-21,Right,28744,-569.51338,6.915328426,5.6951338,559.775978,1065.526524,-1.268810131
1591,Slytherin,Darrel,Gleason,1998-09-07,Right,63538,-507.7157461,-4.997610129,5.077157461,-443.7818546,1019.526453,0.04925454903
1592,Gryffindor,Adell,Dodge,1998-05-17,Right,60006,376.9207218,-2.949527373,-3.769207218,-416.6722937,954.799304,0.08969238379
1593,Ravenclaw,Adeline,Church,1998-01-22,Left,79653,-426.1754012,5.681106922,4.261754012,473.8794785,1046.815627,0.3267253988
